1,10.038,16,2,8.4793
2,11.536,16,2,2.0478
3,11.334,16,2,4.738
4,10.845,16,1,13.509
5,11.556,16,4,3.7668
6,10.863,16,7,2.4375
7,9.8023,16,1,4.3256
8,8.7876,16,1,10.178
9,8.847,16,1,2.7627
10,9.5237,16,1,3.4422
11,10.077,16,1,3.8922
12,11.831,16,2,2.9806
13,9.7592,16,2,4.5191
14,11.816,16,4,2.7667
15,11.761,16,4,2.5675
16,9.7768,16,2,5.6061
17,9.6685,16,1,3.5556
18,11.636,16,2,14.758
19,11.44,16,2,7.4793
20,11.256,16,2,3.0072
21,9.4078,16,1,0.86063
22,10.503,16,1,5.5783
23,11.328,16,1,4.233
24,10.301,16,2,4.8896
25,9.017,16,1,3.3502
26,9.5973,16,4,1.5108
27,6.8079,16,2,1.9103
28,8.459,16,1,8.2403
29,9.9228,16,1,10.308
30,10.667,16,1,5.2315
